,Name,Images,Breed
4197,Lhasa,n02098413_3741.jpg,23
2465,Blenheim_Spaniel,n02086646_3920.jpg,13
3993,miniature_pinscher,n02107312_2893.jpg,22
2015,Pekinese,n02086079_4412.jpg,11
4106,Lhasa,n02098413_19649.jpg,23
3977,miniature_pinscher,n02107312_5862.jpg,22
3480,Japanese_Spaniel,n02085782_622.jpg,19
1351,Kelpie,n02105412_1398.jpg,7
525,Norwich_Terrier,n02094258_2956.jpg,2
5069,Afghan_Hound,n02088094_13270.jpg,29
4273,Walker_Hound,n02089867_3436.jpg,24
1795,Pomeranian,n02112018_14257.jpg,10
1270,Kelpie,n02105412_3693.jpg,7
2894,Komondor,n02105505_4256.jpg,16
2093,Irish_Wolfhound,n02090721_3149.jpg,12
4684,Standard_Poodle,n02113799_2325.jpg,26
2964,Komondor,n02105505_2489.jpg,16
4394,Kerry_Blue_Terrier,n02093859_3030.jpg,25
1800,Pomeranian,n02112018_3033.jpg,10
898,Boston_Bull,n02096585_2828.jpg,4
4088,Lhasa,n02098413_2620.jpg,23
4446,Kerry_Blue_Terrier,n02093859_1453.jpg,25
2469,Blenheim_Spaniel,n02086646_118.jpg,13
3386,Japanese_Spaniel,n02085782_2100.jpg,19
128,Australian_Terrier,n02096294_6592.jpg,0
1711,Leonberg,n02111129_1661.jpg,9
573,Whippet,n02091134_17872.jpg,3
1692,Leonberg,n02111129_2384.jpg,9
3623,Standard_Schnauzer,n02097209_221.jpg,20
776,Boston_Bull,n02096585_4575.jpg,4
3697,Standard_Schnauzer,n02097209_1004.jpg,20
208,Toy_Poodle,n02113624_9574.jpg,1
3645,Standard_Schnauzer,n02097209_2027.jpg,20
1079,Rottweiler,n02106550_5710.jpg,6
1133,Rottweiler,n02106550_5184.jpg,6
2705,Basenji,n02110806_4024.jpg,14
2579,Basenji,n02110806_3911.jpg,14
437,Norwich_Terrier,n02094258_3376.jpg,2
4655,Standard_Poodle,n02113799_2321.jpg,26
2421,Blenheim_Spaniel,n02086646_2873.jpg,13
116,Australian_Terrier,n02096294_5844.jpg,0
892,Boston_Bull,n02096585_341.jpg,4
4316,Walker_Hound,n02089867_2319.jpg,24
242,Toy_Poodle,n02113624_429.jpg,1
1857,Pomeranian,n02112018_11641.jpg,10
1578,Leonberg,n02111129_4775.jpg,9
3949,miniature_pinscher,n02107312_5059.jpg,22
3957,miniature_pinscher,n02107312_1794.jpg,22
3985,miniature_pinscher,n02107312_6598.jpg,22
3468,Japanese_Spaniel,n02085782_3855.jpg,19
5098,Afghan_Hound,n02088094_3629.jpg,29
127,Australian_Terrier,n02096294_4420.jpg,0
3525,Japanese_Spaniel,n02085782_1401.jpg,19
2564,Basenji,n02110806_3135.jpg,14
3710,Dhole,n02115913_1233.jpg,21
3368,Basset,n02088238_10753.jpg,18
4060,Lhasa,n02098413_2536.jpg,23
1643,Leonberg,n02111129_4584.jpg,9
304,Toy_Poodle,n02113624_619.jpg,1
2984,Komondor,n02105505_2316.jpg,16
151,Australian_Terrier,n02096294_4525.jpg,0
1531,Leonberg,n02111129_646.jpg,9
4327,Walker_Hound,n02089867_1439.jpg,24
2285,Irish_Wolfhound,n02090721_503.jpg,12
4141,Lhasa,n02098413_1719.jpg,23
2961,Komondor,n02105505_1988.jpg,16
1867,Pomeranian,n02112018_6227.jpg,10
2974,Komondor,n02105505_1024.jpg,16
438,Norwich_Terrier,n02094258_221.jpg,2
1099,Rottweiler,n02106550_1260.jpg,6
1644,Leonberg,n02111129_2718.jpg,9
1252,Kelpie,n02105412_2589.jpg,7
1854,Pomeranian,n02112018_6208.jpg,10
1706,Leonberg,n02111129_844.jpg,9
2436,Blenheim_Spaniel,n02086646_3986.jpg,13
1513,Schipperke,n02104365_6575.jpg,8
20,Australian_Terrier,n02096294_6258.jpg,0
3544,Japanese_Spaniel,n02085782_1610.jpg,19
3342,Basset,n02088238_9590.jpg,18
3992,miniature_pinscher,n02107312_759.jpg,22
973,Irish_Setter,n02100877_6411.jpg,5
3328,Basset,n02088238_9815.jpg,18
2262,Irish_Wolfhound,n02090721_3034.jpg,12
3588,Standard_Schnauzer,n02097209_445.jpg,20
1537,Leonberg,n02111129_3087.jpg,9
2413,Blenheim_Spaniel,n02086646_4220.jpg,13
1464,Schipperke,n02104365_2940.jpg,8
5013,Chihuahua,n02085620_10074.jpg,28
4653,Standard_Poodle,n02113799_2650.jpg,26
801,Boston_Bull,n02096585_12362.jpg,4
4359,Walker_Hound,n02089867_3449.jpg,24
2557,Basenji,n02110806_3056.jpg,14
1345,Kelpie,n02105412_1952.jpg,7
1344,Kelpie,n02105412_676.jpg,7
706,Whippet,n02091134_18140.jpg,3
4597,Standard_Poodle,n02113799_1646.jpg,26
498,Norwich_Terrier,n02094258_3287.jpg,2
2321,Blenheim_Spaniel,n02086646_3337.jpg,13
3400,Japanese_Spaniel,n02085782_3031.jpg,19
2460,Blenheim_Spaniel,n02086646_1677.jpg,13
3842,Dhole,n02115913_2480.jpg,21
384,Norwich_Terrier,n02094258_322.jpg,2
187,Australian_Terrier,n02096294_7000.jpg,0
21,Australian_Terrier,n02096294_2176.jpg,0
1599,Leonberg,n02111129_3180.jpg,9
3776,Dhole,n02115913_2414.jpg,21
4895,Chihuahua,n02085620_1916.jpg,28
1965,Pekinese,n02086079_15842.jpg,11
3296,Basset,n02088238_13439.jpg,18
2303,Irish_Wolfhound,n02090721_868.jpg,12
2481,Blenheim_Spaniel,n02086646_4045.jpg,13
1469,Schipperke,n02104365_8466.jpg,8
4786,Saint_Bernard,n02109525_9345.jpg,27
2226,Irish_Wolfhound,n02090721_4302.jpg,12
2762,African_hunting_dog,n02116738_8738.jpg,15
2824,African_hunting_dog,n02116738_5953.jpg,15
4716,Standard_Poodle,n02113799_5372.jpg,26
4523,Kerry_Blue_Terrier,n02093859_36.jpg,25
2995,Komondor,n02105505_3132.jpg,16
2607,Basenji,n02110806_5389.jpg,14
3743,Dhole,n02115913_5469.jpg,21
2614,Basenji,n02110806_1514.jpg,14
4008,miniature_pinscher,n02107312_5792.jpg,22
4698,Standard_Poodle,n02113799_589.jpg,26
1073,Rottweiler,n02106550_8437.jpg,6
462,Norwich_Terrier,n02094258_992.jpg,2
3483,Japanese_Spaniel,n02085782_4042.jpg,19
4230,Walker_Hound,n02089867_3253.jpg,24
960,Irish_Setter,n02100877_6214.jpg,5
799,Boston_Bull,n02096585_5043.jpg,4
4009,miniature_pinscher,n02107312_3888.jpg,22
1584,Leonberg,n02111129_976.jpg,9
1325,Kelpie,n02105412_855.jpg,7
3347,Basset,n02088238_11339.jpg,18
2539,Basenji,n02110806_1035.jpg,14
4434,Kerry_Blue_Terrier,n02093859_2561.jpg,25
2147,Irish_Wolfhound,n02090721_2131.jpg,12
4553,Kerry_Blue_Terrier,n02093859_1628.jpg,25
916,Irish_Setter,n02100877_2389.jpg,5
4469,Kerry_Blue_Terrier,n02093859_1737.jpg,25
2785,African_hunting_dog,n02116738_4461.jpg,15
1858,Pomeranian,n02112018_2483.jpg,10
5130,Afghan_Hound,n02088094_3856.jpg,29
176,Australian_Terrier,n02096294_4443.jpg,0
4701,Standard_Poodle,n02113799_2037.jpg,26
4391,Kerry_Blue_Terrier,n02093859_1194.jpg,25
2300,Irish_Wolfhound,n02090721_464.jpg,12
4249,Walker_Hound,n02089867_1863.jpg,24
3865,miniature_pinscher,n02107312_4057.jpg,22
1846,Pomeranian,n02112018_4813.jpg,10
4737,Saint_Bernard,n02109525_9243.jpg,27
4462,Kerry_Blue_Terrier,n02093859_2559.jpg,25
879,Boston_Bull,n02096585_237.jpg,4
2065,Pekinese,n02086079_4843.jpg,11
3032,Yorkshire_Terrier,n02094433_478.jpg,17
2778,African_hunting_dog,n02116738_9769.jpg,15
1749,Pomeranian,n02112018_7341.jpg,10
4769,Saint_Bernard,n02109525_7024.jpg,27
2706,Basenji,n02110806_5312.jpg,14
2078,Pekinese,n02086079_9151.jpg,11
4589,Standard_Poodle,n02113799_2600.jpg,26
4641,Standard_Poodle,n02113799_254.jpg,26
2194,Irish_Wolfhound,n02090721_552.jpg,12
1603,Leonberg,n02111129_1184.jpg,9
4557,Kerry_Blue_Terrier,n02093859_879.jpg,25
557,Whippet,n02091134_16005.jpg,3
1819,Pomeranian,n02112018_627.jpg,10
5125,Afghan_Hound,n02088094_5413.jpg,29
2184,Irish_Wolfhound,n02090721_626.jpg,12
1817,Pomeranian,n02112018_12750.jpg,10
2750,African_hunting_dog,n02116738_9829.jpg,15
1739,Pomeranian,n02112018_3126.jpg,10
3274,Basset,n02088238_6988.jpg,18
2121,Irish_Wolfhound,n02090721_2725.jpg,12
5076,Afghan_Hound,n02088094_875.jpg,29
5100,Afghan_Hound,n02088094_5517.jpg,29
4059,Lhasa,n02098413_20657.jpg,23
3648,Standard_Schnauzer,n02097209_3729.jpg,20
4619,Standard_Poodle,n02113799_5486.jpg,26
2757,African_hunting_dog,n02116738_10493.jpg,15
2580,Basenji,n02110806_3093.jpg,14
3331,Basset,n02088238_2217.jpg,18
4239,Walker_Hound,n02089867_91.jpg,24
853,Boston_Bull,n02096585_3105.jpg,4
1945,Pekinese,n02086079_7944.jpg,11
4047,Lhasa,n02098413_5138.jpg,23
2954,Komondor,n02105505_3805.jpg,16
1744,Pomeranian,n02112018_2614.jpg,10
3009,Komondor,n02105505_4458.jpg,16
4166,Lhasa,n02098413_9008.jpg,23
1196,Rottweiler,n02106550_8611.jpg,6
4982,Chihuahua,n02085620_8637.jpg,28
5014,Chihuahua,n02085620_11140.jpg,28
1097,Rottweiler,n02106550_10651.jpg,6
3161,Yorkshire_Terrier,n02094433_3947.jpg,17
2688,Basenji,n02110806_1639.jpg,14
4193,Lhasa,n02098413_8575.jpg,23
1358,Kelpie,n02105412_715.jpg,7
1947,Pekinese,n02086079_10294.jpg,11
31,Australian_Terrier,n02096294_4925.jpg,0
969,Irish_Setter,n02100877_1020.jpg,5
502,Norwich_Terrier,n02094258_312.jpg,2
4056,Lhasa,n02098413_6354.jpg,23
2439,Blenheim_Spaniel,n02086646_814.jpg,13
2813,African_hunting_dog,n02116738_5956.jpg,15
3896,miniature_pinscher,n02107312_2958.jpg,22
1724,Leonberg,n02111129_4903.jpg,9
588,Whippet,n02091134_917.jpg,3
3717,Dhole,n02115913_1742.jpg,21
2744,African_hunting_dog,n02116738_3422.jpg,15
2989,Komondor,n02105505_4304.jpg,16
2091,Pekinese,n02086079_9408.jpg,11
3594,Standard_Schnauzer,n02097209_3911.jpg,20
3942,miniature_pinscher,n02107312_3238.jpg,22
3149,Yorkshire_Terrier,n02094433_2125.jpg,17
2796,African_hunting_dog,n02116738_500.jpg,15
3629,Standard_Schnauzer,n02097209_1092.jpg,20
4297,Walker_Hound,n02089867_1965.jpg,24
2710,African_hunting_dog,n02116738_6748.jpg,15
910,Irish_Setter,n02100877_1669.jpg,5
68,Australian_Terrier,n02096294_5861.jpg,0
411,Norwich_Terrier,n02094258_1407.jpg,2
1722,Leonberg,n02111129_2751.jpg,9
5086,Afghan_Hound,n02088094_4583.jpg,29
2656,Basenji,n02110806_4627.jpg,14
1224,Kelpie,n02105412_2700.jpg,7
3838,Dhole,n02115913_2320.jpg,21
1499,Schipperke,n02104365_465.jpg,8
5063,Afghan_Hound,n02088094_1370.jpg,29
4730,Saint_Bernard,n02109525_1972.jpg,27
3522,Japanese_Spaniel,n02085782_2874.jpg,19
1921,Pomeranian,n02112018_1462.jpg,10
4163,Lhasa,n02098413_20774.jpg,23
2124,Irish_Wolfhound,n02090721_6999.jpg,12
4298,Walker_Hound,n02089867_3800.jpg,24
4126,Lhasa,n02098413_16009.jpg,23
3397,Japanese_Spaniel,n02085782_1949.jpg,19
4626,Standard_Poodle,n02113799_1140.jpg,26
1880,Pomeranian,n02112018_7460.jpg,10
3907,miniature_pinscher,n02107312_281.jpg,22
4699,Standard_Poodle,n02113799_1728.jpg,26
70,Australian_Terrier,n02096294_1805.jpg,0
1256,Kelpie,n02105412_3905.jpg,7
4087,Lhasa,n02098413_1473.jpg,23
4365,Walker_Hound,n02089867_2191.jpg,24
560,Whippet,n02091134_2664.jpg,3
2268,Irish_Wolfhound,n02090721_448.jpg,12
4944,Chihuahua,n02085620_2517.jpg,28
489,Norwich_Terrier,n02094258_1805.jpg,2
2259,Irish_Wolfhound,n02090721_6212.jpg,12
553,Whippet,n02091134_15865.jpg,3
3065,Yorkshire_Terrier,n02094433_3480.jpg,17
2715,African_hunting_dog,n02116738_4758.jpg,15
2605,Basenji,n02110806_1674.jpg,14
4778,Saint_Bernard,n02109525_8704.jpg,27
1382,Schipperke,n02104365_8769.jpg,8
3418,Japanese_Spaniel,n02085782_2715.jpg,19
3900,miniature_pinscher,n02107312_7029.jpg,22
5031,Chihuahua,n02085620_735.jpg,28
4006,miniature_pinscher,n02107312_105.jpg,22
3901,miniature_pinscher,n02107312_4907.jpg,22
4346,Walker_Hound,n02089867_3177.jpg,24
1906,Pomeranian,n02112018_4456.jpg,10
3337,Basset,n02088238_9778.jpg,18
77,Australian_Terrier,n02096294_7732.jpg,0
414,Norwich_Terrier,n02094258_1775.jpg,2
2772,African_hunting_dog,n02116738_308.jpg,15
4900,Chihuahua,n02085620_1492.jpg,28
3781,Dhole,n02115913_676.jpg,21
938,Irish_Setter,n02100877_2588.jpg,5
767,Boston_Bull,n02096585_1143.jpg,4
4256,Walker_Hound,n02089867_712.jpg,24
3390,Japanese_Spaniel,n02085782_4564.jpg,19
122,Australian_Terrier,n02096294_8025.jpg,0
2118,Irish_Wolfhound,n02090721_5880.jpg,12
3110,Yorkshire_Terrier,n02094433_4198.jpg,17
217,Toy_Poodle,n02113624_6652.jpg,1
562,Whippet,n02091134_145.jpg,3
3996,miniature_pinscher,n02107312_1154.jpg,22
2123,Irish_Wolfhound,n02090721_6219.jpg,12
3932,miniature_pinscher,n02107312_6580.jpg,22
5005,Chihuahua,n02085620_5713.jpg,28
4241,Walker_Hound,n02089867_266.jpg,24
3433,Japanese_Spaniel,n02085782_3889.jpg,19
2344,Blenheim_Spaniel,n02086646_3053.jpg,13
2535,Basenji,n02110806_3970.jpg,14
1994,Pekinese,n02086079_1820.jpg,11
1983,Pekinese,n02086079_17983.jpg,11
1229,Kelpie,n02105412_468.jpg,7
1230,Kelpie,n02105412_7293.jpg,7
4885,Saint_Bernard,n02109525_5264.jpg,27
1685,Leonberg,n02111129_3892.jpg,9
3022,Komondor,n02105505_521.jpg,16
4800,Saint_Bernard,n02109525_5385.jpg,27
1413,Schipperke,n02104365_9399.jpg,8
3895,miniature_pinscher,n02107312_3449.jpg,22
3542,Japanese_Spaniel,n02085782_2279.jpg,19
4110,Lhasa,n02098413_3114.jpg,23
4749,Saint_Bernard,n02109525_2104.jpg,27
4503,Kerry_Blue_Terrier,n02093859_773.jpg,25
2951,Komondor,n02105505_358.jpg,16
2704,Basenji,n02110806_6380.jpg,14
3970,miniature_pinscher,n02107312_1608.jpg,22
3362,Basset,n02088238_10140.jpg,18
4449,Kerry_Blue_Terrier,n02093859_1655.jpg,25
256,Toy_Poodle,n02113624_2244.jpg,1
3620,Standard_Schnauzer,n02097209_3447.jpg,20
2815,African_hunting_dog,n02116738_6330.jpg,15
4236,Walker_Hound,n02089867_1243.jpg,24
454,Norwich_Terrier,n02094258_2107.jpg,2
2855,African_hunting_dog,n02116738_5312.jpg,15
5134,Afghan_Hound,n02088094_1270.jpg,29
203,Toy_Poodle,n02113624_2609.jpg,1
1103,Rottweiler,n02106550_11002.jpg,6
2680,Basenji,n02110806_5660.jpg,14
4969,Chihuahua,n02085620_6399.jpg,28
3903,miniature_pinscher,n02107312_4456.jpg,22
4854,Saint_Bernard,n02109525_2810.jpg,27
2338,Blenheim_Spaniel,n02086646_2171.jpg,13
62,Australian_Terrier,n02096294_6213.jpg,0
2332,Blenheim_Spaniel,n02086646_471.jpg,13
2174,Irish_Wolfhound,n02090721_1918.jpg,12
5012,Chihuahua,n02085620_242.jpg,28
3163,Yorkshire_Terrier,n02094433_1312.jpg,17
1885,Pomeranian,n02112018_8745.jpg,10
3837,Dhole,n02115913_5507.jpg,21
4442,Kerry_Blue_Terrier,n02093859_801.jpg,25
4766,Saint_Bernard,n02109525_15376.jpg,27
4629,Standard_Poodle,n02113799_2139.jpg,26
4287,Walker_Hound,n02089867_2267.jpg,24
3783,Dhole,n02115913_1334.jpg,21
745,Boston_Bull,n02096585_1668.jpg,4
5136,Afghan_Hound,n02088094_11570.jpg,29
4281,Walker_Hound,n02089867_4004.jpg,24
1587,Leonberg,n02111129_1591.jpg,9
4405,Kerry_Blue_Terrier,n02093859_2075.jpg,25
2545,Basenji,n02110806_4062.jpg,14
1484,Schipperke,n02104365_9131.jpg,8
4636,Standard_Poodle,n02113799_1962.jpg,26
1708,Leonberg,n02111129_4069.jpg,9
2003,Pekinese,n02086079_14532.jpg,11
4625,Standard_Poodle,n02113799_7121.jpg,26
3834,Dhole,n02115913_750.jpg,21
3351,Basset,n02088238_9635.jpg,18
1737,Pomeranian,n02112018_938.jpg,10
4780,Saint_Bernard,n02109525_997.jpg,27
2533,Basenji,n02110806_4012.jpg,14
471,Norwich_Terrier,n02094258_1345.jpg,2
3335,Basset,n02088238_1454.jpg,18
595,Whippet,n02091134_12827.jpg,3
3640,Standard_Schnauzer,n02097209_548.jpg,20
931,Irish_Setter,n02100877_1453.jpg,5
4374,Walker_Hound,n02089867_2433.jpg,24
2649,Basenji,n02110806_563.jpg,14
2389,Blenheim_Spaniel,n02086646_1747.jpg,13
4703,Standard_Poodle,n02113799_3098.jpg,26
2488,Blenheim_Spaniel,n02086646_1511.jpg,13
286,Toy_Poodle,n02113624_1801.jpg,1
4030,miniature_pinscher,n02107312_7168.jpg,22
4563,Standard_Poodle,n02113799_3054.jpg,26
4903,Chihuahua,n02085620_275.jpg,28
2643,Basenji,n02110806_2580.jpg,14
2587,Basenji,n02110806_4853.jpg,14
494,Norwich_Terrier,n02094258_2908.jpg,2
5015,Chihuahua,n02085620_3488.jpg,28
1915,Pomeranian,n02112018_13636.jpg,10
4777,Saint_Bernard,n02109525_10297.jpg,27
1117,Rottweiler,n02106550_11203.jpg,6
4771,Saint_Bernard,n02109525_10321.jpg,27
3089,Yorkshire_Terrier,n02094433_2328.jpg,17
3289,Basset,n02088238_10051.jpg,18
1963,Pekinese,n02086079_12321.jpg,11
2384,Blenheim_Spaniel,n02086646_1023.jpg,13
3151,Yorkshire_Terrier,n02094433_2127.jpg,17
3806,Dhole,n02115913_1677.jpg,21
5119,Afghan_Hound,n02088094_5559.jpg,29
1598,Leonberg,n02111129_2088.jpg,9
2222,Irish_Wolfhound,n02090721_3900.jpg,12
303,Toy_Poodle,n02113624_3341.jpg,1
1024,Irish_Setter,n02100877_2989.jpg,5
5080,Afghan_Hound,n02088094_6035.jpg,29
3258,Basset,n02088238_657.jpg,18
1219,Kelpie,n02105412_6349.jpg,7
2520,Basenji,n02110806_3581.jpg,14
1356,Kelpie,n02105412_2451.jpg,7
1092,Rottweiler,n02106550_12828.jpg,6
4356,Walker_Hound,n02089867_2596.jpg,24
328,Toy_Poodle,n02113624_333.jpg,1
1590,Leonberg,n02111129_3966.jpg,9
912,Irish_Setter,n02100877_6728.jpg,5
4542,Kerry_Blue_Terrier,n02093859_2859.jpg,25
2670,Basenji,n02110806_1577.jpg,14
3069,Yorkshire_Terrier,n02094433_3279.jpg,17
2722,African_hunting_dog,n02116738_6038.jpg,15
2013,Pekinese,n02086079_8229.jpg,11
1573,Leonberg,n02111129_1380.jpg,9
4571,Standard_Poodle,n02113799_1536.jpg,26
3914,miniature_pinscher,n02107312_6151.jpg,22
3692,Standard_Schnauzer,n02097209_46.jpg,20
266,Toy_Poodle,n02113624_189.jpg,1
2671,Basenji,n02110806_3638.jpg,14
3158,Yorkshire_Terrier,n02094433_8580.jpg,17
4437,Kerry_Blue_Terrier,n02093859_61.jpg,25
2521,Basenji,n02110806_1382.jpg,14
1045,Irish_Setter,n02100877_1062.jpg,5
2673,Basenji,n02110806_4156.jpg,14
276,Toy_Poodle,n02113624_2242.jpg,1
2340,Blenheim_Spaniel,n02086646_672.jpg,13
922,Irish_Setter,n02100877_2824.jpg,5
235,Toy_Poodle,n02113624_300.jpg,1
2361,Blenheim_Spaniel,n02086646_3815.jpg,13
1576,Leonberg,n02111129_1.jpg,9
1381,Schipperke,n02104365_4190.jpg,8
3136,Yorkshire_Terrier,n02094433_3202.jpg,17
3504,Japanese_Spaniel,n02085782_2491.jpg,19
5138,Afghan_Hound,n02088094_6241.jpg,29
123,Australian_Terrier,n02096294_7317.jpg,0
5117,Afghan_Hound,n02088094_1924.jpg,29
4805,Saint_Bernard,n02109525_14774.jpg,27
2801,African_hunting_dog,n02116738_662.jpg,15
1296,Kelpie,n02105412_3075.jpg,7
4662,Standard_Poodle,n02113799_448.jpg,26
3285,Basset,n02088238_3778.jpg,18
3072,Yorkshire_Terrier,n02094433_2401.jpg,17
3915,miniature_pinscher,n02107312_7677.jpg,22
868,Boston_Bull,n02096585_5599.jpg,4
2233,Irish_Wolfhound,n02090721_1653.jpg,12
1447,Schipperke,n02104365_10393.jpg,8
4116,Lhasa,n02098413_14608.jpg,23
3793,Dhole,n02115913_4320.jpg,21
711,Whippet,n02091134_13348.jpg,3
3502,Japanese_Spaniel,n02085782_3065.jpg,19
871,Boston_Bull,n02096585_5980.jpg,4
452,Norwich_Terrier,n02094258_2463.jpg,2
501,Norwich_Terrier,n02094258_1678.jpg,2
2675,Basenji,n02110806_3995.jpg,14
403,Norwich_Terrier,n02094258_1996.jpg,2
121,Australian_Terrier,n02096294_1954.jpg,0
2609,Basenji,n02110806_376.jpg,14
1681,Leonberg,n02111129_2620.jpg,9
2069,Pekinese,n02086079_7235.jpg,11
376,Norwich_Terrier,n02094258_1703.jpg,2
4272,Walker_Hound,n02089867_671.jpg,24
4568,Standard_Poodle,n02113799_4458.jpg,26
23,Australian_Terrier,n02096294_1133.jpg,0
718,Whippet,n02091134_14209.jpg,3
3002,Komondor,n02105505_4105.jpg,16
3209,Basset,n02088238_9947.jpg,18
4715,Standard_Poodle,n02113799_1316.jpg,26
863,Boston_Bull,n02096585_353.jpg,4
336,Toy_Poodle,n02113624_3691.jpg,1
3057,Yorkshire_Terrier,n02094433_1490.jpg,17
669,Whippet,n02091134_18069.jpg,3
2240,Irish_Wolfhound,n02090721_954.jpg,12
1666,Leonberg,n02111129_314.jpg,9
4948,Chihuahua,n02085620_3208.jpg,28
3550,Japanese_Spaniel,n02085782_1836.jpg,19
2027,Pekinese,n02086079_7068.jpg,11
4355,Walker_Hound,n02089867_2582.jpg,24
1194,Rottweiler,n02106550_10952.jpg,6
2064,Pekinese,n02086079_7027.jpg,11
1274,Kelpie,n02105412_2638.jpg,7
2510,Basenji,n02110806_5861.jpg,14
5073,Afghan_Hound,n02088094_4586.jpg,29
5006,Chihuahua,n02085620_4814.jpg,28
2457,Blenheim_Spaniel,n02086646_1930.jpg,13
3744,Dhole,n02115913_3178.jpg,21
92,Australian_Terrier,n02096294_1803.jpg,0
1721,Leonberg,n02111129_3301.jpg,9
297,Toy_Poodle,n02113624_2270.jpg,1
1151,Rottweiler,n02106550_1323.jpg,6
3442,Japanese_Spaniel,n02085782_564.jpg,19
5041,Chihuahua,n02085620_5771.jpg,28
3881,miniature_pinscher,n02107312_2948.jpg,22
4018,miniature_pinscher,n02107312_5752.jpg,22
964,Irish_Setter,n02100877_6375.jpg,5
3843,Dhole,n02115913_2325.jpg,21
2946,Komondor,n02105505_3982.jpg,16
4936,Chihuahua,n02085620_3409.jpg,28
1313,Kelpie,n02105412_6431.jpg,7
1778,Pomeranian,n02112018_6110.jpg,10
4616,Standard_Poodle,n02113799_253.jpg,26
2546,Basenji,n02110806_2349.jpg,14
4818,Saint_Bernard,n02109525_18371.jpg,27
3422,Japanese_Spaniel,n02085782_1521.jpg,19
4224,Lhasa,n02098413_12198.jpg,23
5089,Afghan_Hound,n02088094_3944.jpg,29
2871,African_hunting_dog,n02116738_4796.jpg,15
3517,Japanese_Spaniel,n02085782_2323.jpg,19
1249,Kelpie,n02105412_545.jpg,7
1664,Leonberg,n02111129_367.jpg,9
548,Whippet,n02091134_19124.jpg,3
937,Irish_Setter,n02100877_4700.jpg,5
474,Norwich_Terrier,n02094258_1219.jpg,2
918,Irish_Setter,n02100877_92.jpg,5
3330,Basset,n02088238_9154.jpg,18
2771,African_hunting_dog,n02116738_6076.jpg,15
3389,Japanese_Spaniel,n02085782_1434.jpg,19
1179,Rottweiler,n02106550_9084.jpg,6
4816,Saint_Bernard,n02109525_2008.jpg,27
477,Norwich_Terrier,n02094258_2506.jpg,2
2313,Blenheim_Spaniel,n02086646_4077.jpg,13
4886,Saint_Bernard,n02109525_17025.jpg,27
3894,miniature_pinscher,n02107312_5776.jpg,22
3103,Yorkshire_Terrier,n02094433_96.jpg,17
1147,Rottweiler,n02106550_10048.jpg,6
30,Australian_Terrier,n02096294_8476.jpg,0
2568,Basenji,n02110806_4289.jpg,14
1367,Schipperke,n02104365_10139.jpg,8
148,Australian_Terrier,n02096294_6905.jpg,0
1139,Rottweiler,n02106550_4072.jpg,6
860,Boston_Bull,n02096585_10452.jpg,4
3786,Dhole,n02115913_3480.jpg,21
1371,Schipperke,n02104365_6800.jpg,8
4121,Lhasa,n02098413_20034.jpg,23
1890,Pomeranian,n02112018_2255.jpg,10
1471,Schipperke,n02104365_996.jpg,8
597,Whippet,n02091134_1131.jpg,3
3479,Japanese_Spaniel,n02085782_4269.jpg,19
1662,Leonberg,n02111129_5303.jpg,9
997,Irish_Setter,n02100877_3826.jpg,5
4594,Standard_Poodle,n02113799_4448.jpg,26
4535,Kerry_Blue_Terrier,n02093859_2480.jpg,25
1629,Leonberg,n02111129_638.jpg,9
3447,Japanese_Spaniel,n02085782_2978.jpg,19
4608,Standard_Poodle,n02113799_1344.jpg,26
1040,Irish_Setter,n02100877_4332.jpg,5
3553,Japanese_Spaniel,n02085782_2250.jpg,19
1223,Kelpie,n02105412_530.jpg,7
4651,Standard_Poodle,n02113799_7258.jpg,26
1304,Kelpie,n02105412_7211.jpg,7
821,Boston_Bull,n02096585_296.jpg,4
4628,Standard_Poodle,n02113799_336.jpg,26
2802,African_hunting_dog,n02116738_2020.jpg,15
3864,miniature_pinscher,n02107312_1885.jpg,22
93,Australian_Terrier,n02096294_8157.jpg,0
10,Australian_Terrier,n02096294_2411.jpg,0
4706,Standard_Poodle,n02113799_1328.jpg,26
2295,Irish_Wolfhound,n02090721_1234.jpg,12
2156,Irish_Wolfhound,n02090721_6279.jpg,12
3711,Dhole,n02115913_1637.jpg,21
4635,Standard_Poodle,n02113799_1976.jpg,26
698,Whippet,n02091134_19129.jpg,3
3845,Dhole,n02115913_3991.jpg,21
4840,Saint_Bernard,n02109525_6693.jpg,27
4416,Kerry_Blue_Terrier,n02093859_10.jpg,25
1438,Schipperke,n02104365_7629.jpg,8
816,Boston_Bull,n02096585_5104.jpg,4
2443,Blenheim_Spaniel,n02086646_3739.jpg,13
3935,miniature_pinscher,n02107312_4234.jpg,22
4436,Kerry_Blue_Terrier,n02093859_1120.jpg,25
112,Australian_Terrier,n02096294_436.jpg,0
1036,Irish_Setter,n02100877_295.jpg,5
4602,Standard_Poodle,n02113799_419.jpg,26
4271,Walker_Hound,n02089867_2388.jpg,24
4259,Walker_Hound,n02089867_42.jpg,24
3599,Standard_Schnauzer,n02097209_1491.jpg,20
3336,Basset,n02088238_7741.jpg,18
5024,Chihuahua,n02085620_4441.jpg,28
1660,Leonberg,n02111129_1429.jpg,9
3471,Japanese_Spaniel,n02085782_1267.jpg,19
5081,Afghan_Hound,n02088094_3159.jpg,29
231,Toy_Poodle,n02113624_2427.jpg,1
94,Australian_Terrier,n02096294_1629.jpg,0
